"ENT","CON","TOT_PER","TOT_HOM","P1_3_H1","P1_3_H2","P1_3_H3","P1_3_H4","P1_3_H5","P1_3_H6","P1_3_H7","P1_3_H8","P1_3_H9","P1_3_H10","P1_3_H11","TOT_MUJ","P1_3_M1","P1_3_M2","P1_3_M3","P1_3_M4","P1_3_M5","P1_3_M6","P1_3_M7","P1_3_M8","P1_3_M9","P1_3_M10","P1_3_M11","P1_3_M12","P1_3_M13","P2_1_1","P2_1_2","P2_1_3","P2_1_4","P2_1_5","P2_1_6","P2_2","P4_1_1","P4_1_2","P4_1_3","P4_1_4","P4_1_5","P4_1_6","P4_1_7","P4_1_8","P4_2_1","P4_2_2","P4_2_3","P4_2_4","P4_2_5","P4_2_6","P4_2_7","P4_2_8","P4_2_9","P4_2_10","P4_3_1","P4_3_2","P4_3_3","P4_3_4","P4_3_5","P4_3_6","P4_3_7","P4_3_8","P4_3_9","FACTOR"
"25","25E18073","05","01","49","","","","","","","","","","","04","13","18","22","44","","","","","","","","","","1","2","2","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",3325
"25","25E18074","03","02","84","76","","","","","","","","","","01","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5516
"25","25E18076","11","06","08","02","26","04","79","28","","","","","","05","11","24","27","50","10","","","","","","","","","2","2","1","2","1","1","","1","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1071
"25","25E18094","03","02","38","18","","","","","","","","","","01","45","","","","","","","","","","","","","2","1","1","2","1","2","01","2","1","2","2","2","2","1","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0",4908
"26","26E10033","03","02","16","57","","","","","","","","","","01","47","","","","","","","","","","","","","1","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0",8229
"26","26E10124","04","02","18","45","","","","","","","","","","02","23","41","","","","","","","","","","","","2","1","1","2","1","1","","2","1","2","2","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0",4553
"26","26E10183","03","01","25","","","","","","","","","","","02","06","25","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","1","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0",7614
"26","26E10244","04","02","84","49","","","","","","","","","","02","15","47","","","","","","","","","","","","2","1","2","2","1","1","","1","1","2","2","2","2","2","2","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0",6565
"26","26E10264","03","01","12","","","","","","","","","","","02","19","47","","","","","","","","","","","","2","1","1","2","1","1","","1","1","2","2","2","2","2","2","1","0","0","0","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0",8813
"26","26E10276","03","02","19","63","","","","","","","","","","01","62","","","","","","","","","","","","","2","2","2","2","1","2","06","","","","","","","","","","","","","","","","","","","","","","","","","","","",7179
"26","26E10279","04","03","07","19","47","","","","","","","","","01","37","","","","","","","","","","","","","1","2","2","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",7030
"26","26E10421","02","01","58","","","","","","","","","","","01","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10415
"26","26E10445","03","00","","","","","","","","","","","","03","18","56","74","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",7179
"26","26E10460","05","03","37","01","62","","","","","","","","","02","35","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5288
"26","26E10515","04","01","64","","","","","","","","","","","03","12","36","59","","","","","","","","","","","1","1","1","1","1","1","","1","2","1","2","1","1","2","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",8137
"26","26E10545","05","03","12","26","85","","","","","","","","","02","48","85","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",7969
"26","26E10571","04","02","09","27","","","","","","","","","","02","20","40","","","","","","","","","","","","2","1","1","2","1","1","","2","1","2","2","2","2","2","2","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",5589
"26","26E10607","02","01","29","","","","","","","","","","","01","28","","","","","","","","","","","","","2","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6582
"26","26E10702","02","00","","","","","","","","","","","","02","21","55","","","","","","","","","","","","2","1","2","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",8998
"26","26E10756","07","04","24","42","62","09","","","","","","","","03","05","30","50","","","","","","","","","","","2","2","2","2","1","2","06","2","2","2","1","2","2","2","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",4032
"26","26E11020","06","04","11","42","13","07","","","","","","","","02","43","75","","","","","","","","","","","","2","1","1","1","1","1","","2","1","1","2","2","1","2","2","0","0","0","0","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0",6296
"26","26E11210","04","02","21","00","","","","","","","","","","02","03","20","","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5477
"26","26E11214","04","00","","","","","","","","","","","","04","53","01","08","27","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",8059
"26","26E11215","05","02","38","16","","","","","","","","","","03","08","12","37","","","","","","","","","","","2","1","2","1","1","1","","1","1","2","1","2","1","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",6885
"26","26E11350","04","01","05","","","","","","","","","","","03","01","08","37","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","1","2","2","2","2","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0",9007
"26","26E11378","03","02","24","60","","","","","","","","","","01","50","","","","","","","","","","","","","2","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",6605
"26","26E11383","04","02","72","48","","","","","","","","","","02","69","15","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","1","2","1","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",6565
"26","26E11402","04","02","55","23","","","","","","","","","","02","27","56","","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0",4189
"26","26E11550","03","01","17","","","","","","","","","","","02","30","69","","","","","","","","","","","","1","2","1","2","1","1","","2","2","2","1","2","2","2","2","0","0","0","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0",7179
"26","26E11592","06","05","24","55","68","14","12","","","","","","","01","43","","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0",3576
"26","26E11623","06","04","22","56","08","07","","","","","","","","02","52","11","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",7729
"26","26E11771","04","03","25","52","26","","","","","","","","","01","47","","","","","","","","","","","","","2","2","1","2","1","2","01","","","","","","","","","","","","","","","","","","","","","","","","","","","",6502
"26","26E11855","06","02","49","19","","","","","","","","","","04","11","14","01","39","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1",5080
"26","26E11900","03","01","60","","","","","","","","","","","02","53","27","","","","","","","","","","","","2","2","2","2","1","2","01","","","","","","","","","","","","","","","","","","","","","","","","","","","",6605
"26","26E11903","05","00","","","","","","","","","","","","05","14","21","48","13","08","","","","","","","","","1","1","2","2","1","2","01","2","2","2","2","2","2","2","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0",5062
"26","26E11907","05","03","09","46","20","","","","","","","","","02","15","40","","","","","","","","","","","","1","2","1","1","1","1","","2","2","1","2","2","2","2","2","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0",5555
"26","26E11925","07","05","01","04","29","07","09","","","","","","","02","03","28","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1",6095
"26","26E11955","04","01","50","","","","","","","","","","","03","01","21","51","","","","","","","","","","","2","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5269
"26","26E12043","05","03","18","19","45","","","","","","","","","02","07","42","","","","","","","","","","","","2","1","1","1","1","1","","2","1","2","1","2","1","2","2","0","1","0","0","0","1","1","1","0","0","1","0","1","0","0","0","0","0","0",4846
"26","26E12079","03","01","58","","","","","","","","","","","02","27","55","","","","","","","","","","","","1","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6605
"26","26E12104","04","02","40","07","","","","","","","","","","02","33","10","","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","2","2","2","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0",9988
"26","26E12108","05","03","14","38","05","","","","","","","","","02","37","18","","","","","","","","","","","","1","1","1","2","1","1","","2","1","2","2","2","2","2","2","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1",5555
"26","26E12127","09","05","06","02","01","25","78","","","","","","","04","32","56","03","05","","","","","","","","","","2","1","2","2","1","2","01","2","2","2","1","2","2","2","2","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0",2784
"26","26E12131","05","03","11","45","18","","","","","","","","","02","09","42","","","","","","","","","","","","1","1","1","1","1","1","","2","1","2","2","2","2","2","2","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1",6885
"26","26E12147","04","01","59","","","","","","","","","","","03","01","22","60","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0",5269
"26","26E12197","02","01","30","","","","","","","","","","","01","27","","","","","","","","","","","","","2","2","1","2","1","2","02","","","","","","","","","","","","","","","","","","","","","","","","","","","",8998
"26","26E12225","04","02","50","26","","","","","","","","","","02","20","42","","","","","","","","","","","","1","1","1","2","1","1","","2","1","2","2","2","2","2","2","1","1","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0",4189
"26","26E12270","05","02","39","16","","","","","","","","","","03","15","46","21","","","","","","","","","","","2","1","1","1","1","1","","2","2","1","1","2","2","2","2","0","1","0","1","0","1","1","1","0","0","1","1","1","0","0","0","0","0","0",4482
"26","26E12281","05","02","17","18","","","","","","","","","","03","13","25","45","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0",3108
"26","26E12291","06","03","12","39","63","","","","","","","","","03","31","03","61","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1",5733
"26","26E12352","03","01","08","","","","","","","","","","","02","38","59","","","","","","","","","","","","2","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1",10199
"26","26E12376","05","02","07","00","","","","","","","","","","03","14","35","74","","","","","","","","","","","2","1","1","2","1","1","","2","1","2","2","2","2","2","2","0","1","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0",6429
"26","26E12381","05","02","15","38","","","","","","","","","","03","10","16","34","","","","","","","","","","","2","1","1","2","1","1","","2","1","2","2","2","2","2","2","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1",5555
"26","26E12385","03","02","56","24","","","","","","","","","","01","54","","","","","","","","","","","","","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7179
"26","26E12391","06","03","22","41","14","","","","","","","","","03","09","45","90","","","","","","","","","","","2","1","2","2","1","1","","2","2","2","2","2","2","2","2","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1",5080
"26","26E12394","06","03","18","21","42","","","","","","","","","03","21","70","39","","","","","","","","","","","1","1","1","1","1","1","","2","2","2","1","2","2","2","2","0","0","0","0","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0",2504
"26","26E12395","04","03","12","16","53","","","","","","","","","01","44","","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1",8059
"26","26E12404","04","02","20","57","","","","","","","","","","02","26","55","","","","","","","","","","","","1","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0",4189
"26","26E12460","04","01","43","","","","","","","","","","","03","41","16","14","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0",5672
"26","26E12487","05","01","46","","","","","","","","","","","04","43","05","76","01","","","","","","","","","","2","2","2","2","1","1","","2","2","2","2","2","2","2","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1",6492
"26","26E12516","05","02","63","28","","","","","","","","","","03","06","33","58","","","","","","","","","","","2","1","2","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0",6429
"26","26E12538","06","03","10","25","45","","","","","","","","","03","45","09","20","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0",5440
"26","26E12556","04","01","33","","","","","","","","","","","03","03","34","06","","","","","","","","","","","2","1","1","1","1","1","","2","2","1","2","2","2","2","2","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0",9007
"26","26E12630","04","03","17","26","44","","","","","","","","","01","46","","","","","","","","","","","","","2","1","1","1","1","1","","1","2","2","1","2","2","2","2","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1",4553
"26","26E12662","04","02","39","10","","","","","","","","","","02","11","39","","","","","","","","","","","","2","1","1","2","1","1","","2","1","2","2","2","2","2","2","0","0","0","0","0","1","1","1","0","0","1","0","0","1","0","1","0","0","0",9988
"26","26E12694","03","01","54","","","","","","","","","","","02","24","50","","","","","","","","","","","","1","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6605
"26","26E12760","03","02","50","04","","","","","","","","","","01","51","","","","","","","","","","","","","1","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9197
"26","26E12774","03","01","28","","","","","","","","","","","02","22","67","","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0",5251
"26","26E12792","02","01","66","","","","","","","","","","","01","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10415
"26","26E12793","01","01","30","","","","","","","","","","","00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13054
"26","26E12795","05","01","63","","","","","","","","","","","04","32","27","37","40","","","","","","","","","","1","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4204
"26","26E12796","05","01","56","","","","","","","","","","","04","29","26","21","50","","","","","","","","","","1","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0",2657
"26","26E12824","04","02","30","04","","","","","","","","","","02","09","30","","","","","","","","","","","","2","1","1","1","1","1","","2","2","1","2","2","2","2","2","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0",9007
"26","26E12899","04","03","19","26","50","","","","","","","","","01","50","","","","","","","","","","","","","1","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","1","0","0","1","1","1","0","0","1","0","0","1","0","1","0","0","0",4189
"26","26E12914","09","06","35","59","30","28","09","07","","","","","","03","02","28","58","","","","","","","","","","","2","2","1","2","1","2","06","2","2","2","2","2","2","2","2","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1",3167
"26","26E12938","04","02","09","33","","","","","","","","","","02","07","28","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1",9892
"26","26E12959","06","02","02","29","","","","","","","","","","04","05","18","20","27","","","","","","","","","","2","1","1","1","1","1","","1","2","2","2","2","2","2","2","0","0","0","0","0","1","0","1","0","0","1","1","1","0","0","0","0","0","0",2801
"26","26E12993","02","01","23","","","","","","","","","","","01","59","","","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8998
"26","26E12994","04","03","03","05","24","","","","","","","","","01","21","","","","","","","","","","","","","2","2","1","2","1","1","","1","2","2","2","2","2","2","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",7966
"26","26E12995","04","02","02","29","","","","","","","","","","02","08","28","","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0",5589
"26","26E16301","06","01","45","","","","","","","","","","","05","20","76","46","17","12","","","","","","","","","1","1","1","2","1","1","","2","1","2","1","2","1","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0",2870
"26","26E16332","01","00","","","","","","","","","","","","01","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13054
"26","26E16333","04","03","04","35","15","","","","","","","","","01","37","","","","","","","","","","","","","2","2","2","1","1","1","","1","2","1","1","2","1","2","2","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",8059
"26","26E16337","02","01","49","","","","","","","","","","","01","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10415
"26","26E16338","08","04","04","06","29","00","","","","","","","","04","47","23","05","28","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","1","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0",3923
"26","26E16342","06","03","12","01","05","","","","","","","","","03","07","25","19","","","","","","","","","","","2","1","1","1","1","1","","1","1","2","2","2","1","2","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0",6678
"26","26E16345","04","01","20","","","","","","","","","","","03","38","09","41","","","","","","","","","","","2","1","2","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0",8059
"26","26E16355","04","03","20","54","24","","","","","","","","","01","55","","","","","","","","","","","","","1","2","2","2","1","1","","1","2","2","1","2","2","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",4189
"26","26E16362","04","03","42","21","16","","","","","","","","","01","41","","","","","","","","","","","","","2","1","1","2","2","1","","2","1","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",5219
"26","26E16363","04","01","48","","","","","","","","","","","03","47","25","84","","","","","","","","","","","2","2","1","2","2","2","01","1","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0",5269
"26","26E16365","04","03","20","16","43","","","","","","","","","01","40","","","","","","","","","","","","","2","1","1","2","1","2","01","1","1","2","1","1","2","2","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1",5672
"26","26E17490","09","04","35","34","37","50","","","","","","","","05","36","46","45","40","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2142
"26","26E17510","03","01","60","","","","","","","","","","","02","30","59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8309
"26","26E17520","02","01","24","","","","","","","","","","","01","61","","","","","","","","","","","","","1","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0",8279
"26","26E17521","02","01","76","","","","","","","","","","","01","89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10415
"26","26E17527","08","02","90","39","","","","","","","","","","06","60","50","15","35","47","48","","","","","","","","1","1","1","1","1","1","","2","1","1","2","2","1","2","2","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0",2660
"26","26E17589","03","02","54","85","","","","","","","","","","01","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8309
"26","26E17621","02","01","69","","","","","","","","","","","01","61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10415
"26","26E17625","04","02","40","25","","","","","","","","","","02","46","24","","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","1","2","2","2","2","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",4553
"26","26E17643","06","01","37","","","","","","","","","","","05","08","42","69","09","12","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",6296
"26","26E17644","05","03","06","71","40","","","","","","","","","02","43","60","","","","","","","","","","","","1","2","1","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",6492
"26","26E17726","01","01","45","","","","","","","","","","","00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13054
"26","26E17727","01","01","48","","","","","","","","","","","00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13054
"26","26E17734","02","01","83","","","","","","","","","","","01","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10415
"26","26E17833","03","02","40","18","","","","","","","","","","01","38","","","","","","","","","","","","","2","2","2","2","1","2","01","","","","","","","","","","","","","","","","","","","","","","","","","","","",8229
"26","26E17864","04","02","08","34","","","","","","","","","","02","26","03","","","","","","","","","","","","2","2","1","2","1","1","","1","2","2","2","2","1","2","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",7782
"26","26E17875","05","02","48","11","","","","","","","","","","03","47","17","21","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0",4459
"26","26E17888","01","00","","","","","","","","","","","","01","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13054
"26","26E17902","03","01","36","","","","","","","","","","","02","34","02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8309
"26","26E17904","04","01","45","","","","","","","","","","","03","20","22","40","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5672
"26","26E17922","08","03","09","47","11","","","","","","","","","05","30","43","13","15","20","","","","","","","","","2","1","1","1","1","1","","2","1","2","2","2","1","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0",3429
"26","26E17934","06","04","39","01","14","17","","","","","","","","02","12","36","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","1","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0",5080
"26","26E17946","07","04","08","71","42","04","","","","","","","","03","71","03","36","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",5063
"26","26E17951","09","03","18","15","06","","","","","","","","","06","67","38","36","35","12","39","","","","","","","","2","1","1","2","1","2","01","2","1","2","1","2","2","2","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",2229
"26","26E17959","04","02","02","28","","","","","","","","","","02","27","06","","","","","","","","","","","","2","1","1","2","1","1","","1","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",4637
"26","26E17980","02","01","30","","","","","","","","","","","01","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10415
"26","26E17982","01","01","46","","","","","","","","","","","00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13054
"26","26E17986","04","02","18","56","","","","","","","","","","02","15","48","","","","","","","","","","","","2","1","1","2","1","1","","1","1","2","1","2","1","2","2","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0",5672
"26","26E18046","02","01","58","","","","","","","","","","","01","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10415
"26","26E18047","05","04","62","60","25","22","","","","","","","","01","54","","","","","","","","","","","","","2","1","1","2","1","1","","1","1","2","2","2","1","2","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",3342
"26","26E18054","02","01","22","","","","","","","","","","","01","18","","","","","","","","","","","","","1","2","1","1","1","1","","2","1","2","2","2","1","2","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",7775
"26","26E18059","02","01","76","","","","","","","","","","","01","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10415
"26","26E18079","02","01","75","","","","","","","","","","","01","76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10415
"26","26E18081","02","00","","","","","","","","","","","","02","32","13","","","","","","","","","","","","1","2","2","2","1","2","01","2","2","2","2","2","2","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",10314
"26","26E18088","06","03","40","04","81","","","","","","","","","03","80","20","53","","","","","","","","","","","2","2","2","2","1","2","01","","","","","","","","","","","","","","","","","","","","","","","","","","","",5733
"26","26E18092","06","03","18","47","07","","","","","","","","","03","45","17","12","","","","","","","","","","","1","1","1","2","1","1","","2","1","2","1","2","2","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",4746
"26","26E18102","03","01","76","","","","","","","","","","","02","74","12","","","","","","","","","","","","2","2","1","2","2","2","07","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",10199
"26","26E18110","03","02","32","00","","","","","","","","","","01","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8309
"26","26E18119","02","01","68","","","","","","","","","","","01","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10415
"27","27E10016","02","01","26","","","","","","","","","","","01","29","","","","","","","","","","","","","2","2","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7049
"27","27E10071","04","02","42","08","","","","","","","","","","02","41","04","","","","","","","","","","","","1","2","1","2","1","1","","2","2","2","1","2","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",3679
